"ref_area.label","source.label","indicator.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"World: High income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2015",6.538,,,,
"World: High income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2015",6.401,,,,
"World: High income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2015",6.711,,,,
"Africa","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2025",6.387,,,,
"Africa","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2025",5.669,,,,
"Africa","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2025",7.328,,,,
"Africa","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2024",6.469,,,,
"Africa","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2024",5.767,,,,
"Africa","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2024",7.391,,,,
"Africa","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2023",6.407,,,,
"Africa","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2023",5.676,,,,
"Africa","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2023",7.366,,,,
"Africa","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2022",6.617,,,,
"Africa","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2022",5.798,,,,
"Africa","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2022",7.709,,,,
"Africa","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2021",7.389,,,,
"Africa","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2021",6.677,,,,
"Africa","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2021",8.337,,,,
"Africa","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2020",7.296,,,,
"Africa","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2020",6.8,,,,
"Africa","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2020",7.958,,,,
"Africa","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2019",6.738,,,,
"Africa","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2019",6.246,,,,
"Africa","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2019",7.389,,,,
"Africa","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2018",6.704,,,,
"Africa","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2018",6.278,,,,
"Africa","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2018",7.264,,,,
"Africa","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2017",6.804,,,,
"Africa","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2017",6.364,,,,
"Africa","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2017",7.376,,,,
"Africa","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2016",6.707,,,,
"Africa","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2016",6.26,,,,
"Africa","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2016",7.286,,,,
"Africa","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2015",6.707,,,,
"Africa","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2015",6.315,,,,
"Africa","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2015",7.215,,,,
"Africa: Low income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2025",4.465,,,,
"Africa: Low income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2025",4.196,,,,
"Africa: Low income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2025",4.797,,,,
"Africa: Low income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2024",4.577,,,,
"Africa: Low income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2024",4.329,,,,
"Africa: Low income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2024",4.883,,,,
"Africa: Low income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2023",4.388,,,,
"Africa: Low income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2023",4.097,,,,
"Africa: Low income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2023",4.746,,,,
"Africa: Low income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2022",4.273,,,,
"Africa: Low income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2022",3.927,,,,
"Africa: Low income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2022",4.699,,,,
"Africa: Low income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2021",5.004,,,,
"Africa: Low income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2021",4.715,,,,
"Africa: Low income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2021",5.359,,,,
"Africa: Low income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2020",4.999,,,,
"Africa: Low income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2020",4.741,,,,
"Africa: Low income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2020",5.316,,,,
"Africa: Low income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2019",4.292,,,,
"Africa: Low income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2019",4.028,,,,
"Africa: Low income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2019",4.613,,,,
"Africa: Low income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2018",4.262,,,,
"Africa: Low income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2018",4.019,,,,
"Africa: Low income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2018",4.555,,,,
"Africa: Low income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2017",4.317,,,,
"Africa: Low income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2017",4.074,,,,
"Africa: Low income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2017",4.61,,,,
"Africa: Low income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2016",4.265,,,,
"Africa: Low income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2016",4.015,,,,
"Africa: Low income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2016",4.563,,,,
"Africa: Low income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2015",4.213,,,,
"Africa: Low income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2015",3.954,,,,
"Africa: Low income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2015",4.518,,,,
"Africa: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2025",5.002,,,,
"Africa: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2025",4.204,,,,
"Africa: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2025",6.059,,,,
"Africa: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2024",5.057,,,,
"Africa: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2024",4.259,,,,
"Africa: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2024",6.115,,,,
"Africa: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2023",5.121,,,,
"Africa: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2023",4.301,,,,
"Africa: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2023",6.208,,,,
"Africa: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2022",5.485,,,,
"Africa: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2022",4.488,,,,
"Africa: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2022",6.841,,,,
"Africa: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2021",6.298,,,,
"Africa: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2021",5.46,,,,
"Africa: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2021",7.437,,,,
"Africa: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2020",6.54,,,,
"Africa: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2020",6.017,,,,
"Africa: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2020",7.254,,,,
"Africa: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2019",6.037,,,,
"Africa: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2019",5.57,,,,
"Africa: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2019",6.672,,,,
"Africa: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2018",6.143,,,,
"Africa: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2018",5.775,,,,
"Africa: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2018",6.636,,,,
"Africa: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2017",6.242,,,,
"Africa: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2017",5.865,,,,
"Africa: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2017",6.74,,,,
"Africa: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2016",6.221,,,,
"Africa: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2016",5.861,,,,
"Africa: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2016",6.696,,,,
"Africa: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2015",6.334,,,,
"Africa: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2015",6.003,,,,
"Africa: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2015",6.773,,,,
"Africa: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2025",25.033,,,,
"Africa: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2025",20.948,,,,
"Africa: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2025",31.788,,,,
"Africa: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2024",24.854,,,,
"Africa: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2024",20.899,,,,
"Africa: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2024",31.412,,,,
"Africa: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2023",24.32,,,,
"Africa: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2023",20.396,,,,
"Africa: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2023",30.843,,,,
"Africa: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2022",25.084,,,,
"Africa: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2022",21.312,,,,
"Africa: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2022",31.496,,,,
"Africa: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2021",26.007,,,,
"Africa: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2021",22.251,,,,
"Africa: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2021",32.353,,,,
"Africa: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2020",23.28,,,,
